month,borough,day_type,trip_type,route_id,period,number_of_trips_passing_wait,number_of_scheduled_trips,wait_assessment
2018-03-01,Staten Island,1,EXP,X10,Off-Peak,3548,4374,0.811156836
2018-03-01,Staten Island,1,EXP,X10,Peak,592,858,0.68997669
2018-03-01,Staten Island,1,EXP,X10B,Off-Peak,117,127,0.921259843
2018-03-01,Staten Island,1,EXP,X10B,Peak,763,1036,0.736486486
2018-03-01,Staten Island,1,EXP,X11,Off-Peak,41,46,0.891304348
2018-03-01,Staten Island,1,EXP,X11,Peak,460,613,0.75040783
2018-03-01,Staten Island,1,EXP,X12,Off-Peak,1513,1671,0.905445841
2018-03-01,Staten Island,1,EXP,X12,Peak,1570,1980,0.792929293
2018-03-01,Staten Island,1,EXP,X14,Off-Peak,469,534,0.878277154
2018-03-01,Staten Island,1,EXP,X14,Peak,1434,2016,0.711309524
2018-03-01,Staten Island,1,EXP,X15,Off-Peak,533,568,0.938380282
2018-03-01,Staten Island,1,EXP,X15,Peak,999,1260,0.792857143
2018-03-01,Staten Island,1,EXP,X17,Off-Peak,4670,5421,0.861464674
2018-03-01,Staten Island,1,EXP,X17,Peak,177,298,0.593959732
2018-03-01,Staten Island,1,EXP,X17A,Off-Peak,247,275,0.898181818
2018-03-01,Staten Island,1,EXP,X17A,Peak,1238,1557,0.795118818
2018-03-01,Staten Island,1,EXP,X17J,Off-Peak,1784,1907,0.935500787
2018-03-01,Staten Island,1,EXP,X17J,Peak,1954,2432,0.803453947
2018-03-01,Staten Island,1,EXP,X19,Off-Peak,303,338,0.896449704
2018-03-01,Staten Island,1,EXP,X19,Peak,445,628,0.708598726
2018-03-01,Staten Island,1,EXP,X2,Off-Peak,954,1033,0.923523717
2018-03-01,Staten Island,1,EXP,X2,Peak,1598,2025,0.789135802
2018-03-01,Staten Island,1,EXP,X21,Off-Peak,149,159,0.937106918
2018-03-01,Staten Island,1,EXP,X21,Peak,202,259,0.77992278
2018-03-01,Staten Island,1,EXP,X22,Off-Peak,1299,1463,0.887901572
2018-03-01,Staten Island,1,EXP,X22,Peak,1407,1760,0.799431818
2018-03-01,Staten Island,1,EXP,X22A,Off-Peak,118,124,0.951612903
2018-03-01,Staten Island,1,EXP,X22A,Peak,142,211,0.672985782
2018-03-01,Staten Island,1,EXP,X3,Off-Peak,201,216,0.930555556
2018-03-01,Staten Island,1,EXP,X3,Peak,557,699,0.796852647
2018-03-01,Staten Island,1,EXP,X30,Off-Peak,623,654,0.952599388
2018-03-01,Staten Island,1,EXP,X30,Peak,1015,1257,0.807478123
2018-03-01,Staten Island,1,EXP,X31,Off-Peak,406,422,0.962085308
2018-03-01,Staten Island,1,EXP,X31,Peak,647,834,0.775779376
2018-03-01,Staten Island,1,EXP,X4,Off-Peak,212,247,0.858299595
2018-03-01,Staten Island,1,EXP,X4,Peak,639,904,0.706858407
2018-03-01,Staten Island,1,EXP,X42,Off-Peak,141,149,0.946308725
2018-03-01,Staten Island,1,EXP,X42,Peak,396,477,0.830188679
2018-03-01,Staten Island,1,EXP,X5,Off-Peak,1393,1561,0.892376682
2018-03-01,Staten Island,1,EXP,X5,Peak,1553,2125,0.730823529
2018-03-01,Staten Island,1,EXP,X7,Off-Peak,1285,1418,0.906205924
2018-03-01,Staten Island,1,EXP,X7,Peak,1538,2104,0.730988593
2018-03-01,Staten Island,1,EXP,X8,Off-Peak,354,398,0.889447236
2018-03-01,Staten Island,1,EXP,X8,Peak,866,1156,0.749134948
2018-03-01,Staten Island,1,EXP,X9,Off-Peak,643,686,0.937317784
2018-03-01,Staten Island,1,EXP,X9,Peak,1164,1462,0.796169631
2018-03-01,Staten Island,2,EXP,X1,Off-Peak,2550,3232,0.788985149
2018-03-01,Staten Island,2,EXP,X1,Peak,943,1236,0.762944984
2018-03-01,Staten Island,2,EXP,X10,Off-Peak,956,1292,0.73993808
2018-03-01,Staten Island,2,EXP,X10,Peak,415,552,0.751811594
2018-03-01,Staten Island,2,EXP,X17,Off-Peak,1277,1571,0.812858052
2018-03-01,Staten Island,2,EXP,X17,Peak,661,839,0.78784267
2018-03-01,Staten Island,1,LCL/LTD,S40,Off-Peak,6133,7232,0.848036504
2018-03-01,Staten Island,1,LCL/LTD,S40,Peak,1741,2526,0.689231987
2018-03-01,Staten Island,1,LCL/LTD,S42,Off-Peak,631,728,0.866758242
2018-03-01,Staten Island,1,LCL/LTD,S42,Peak,646,786,0.821882952
2018-03-01,Staten Island,1,LCL/LTD,S44,Off-Peak,9176,11849,0.774411343
2018-03-01,Staten Island,1,LCL/LTD,S44,Peak,3061,4535,0.674972437
2018-03-01,Staten Island,1,LCL/LTD,S46,Off-Peak,12801,15560,0.822686375
2018-03-01,Staten Island,1,LCL/LTD,S46,Peak,4170,6160,0.676948052
2018-03-01,Staten Island,1,LCL/LTD,S48,Off-Peak,8176,9930,0.823363545
2018-03-01,Staten Island,1,LCL/LTD,S48,Peak,2712,3903,0.694850115
2018-03-01,Staten Island,1,LCL/LTD,S51,Off-Peak,8953,10463,0.855681927
2018-03-01,Staten Island,1,LCL/LTD,S51,Peak,3308,4654,0.71078642
2018-03-01,Staten Island,1,LCL/LTD,S52,Off-Peak,6841,8040,0.850870647
2018-03-01,Staten Island,1,LCL/LTD,S52,Peak,3183,4459,0.713837183
2018-03-01,Staten Island,1,LCL/LTD,S53,Off-Peak,13699,15664,0.874553115
2018-03-01,Staten Island,1,LCL/LTD,S53,Peak,4705,6220,0.756430868
2018-03-01,Staten Island,1,LCL/LTD,S54,Off-Peak,3430,4122,0.83212033
2018-03-01,Staten Island,1,LCL/LTD,S54,Peak,1779,2590,0.686872587
2018-03-01,Staten Island,1,LCL/LTD,S55,Off-Peak,2033,2425,0.838350515
2018-03-01,Staten Island,1,LCL/LTD,S55,Peak,1273,1555,0.818649518
2018-03-01,Staten Island,1,LCL/LTD,S56,Off-Peak,1513,1731,0.874061236
2018-03-01,Staten Island,1,LCL/LTD,S56,Peak,738,978,0.754601227
2018-03-01,Staten Island,1,LCL/LTD,S57,Off-Peak,5107,6132,0.832844097
2018-03-01,Staten Island,1,LCL/LTD,S57,Peak,2730,3664,0.745087336
2018-03-01,Staten Island,1,LCL/LTD,S59,Off-Peak,7701,9152,0.84145542
2018-03-01,Staten Island,1,LCL/LTD,S59,Peak,4215,5663,0.744305139
2018-03-01,Staten Island,1,LCL/LTD,S61,Off-Peak,7467,9046,0.825447712
2018-03-01,Staten Island,1,LCL/LTD,S61,Peak,1976,2792,0.70773639
2018-03-01,Staten Island,1,LCL/LTD,S62,Off-Peak,9942,11500,0.864521739
2018-03-01,Staten Island,1,LCL/LTD,S62,Peak,2272,3289,0.690787473
2018-03-01,Staten Island,1,LCL/LTD,S66,Off-Peak,5560,6844,0.812390415
2018-03-01,Staten Island,1,LCL/LTD,S66,Peak,2134,3097,0.689053923
2018-03-01,Staten Island,1,LCL/LTD,S74,Off-Peak,10640,13641,0.780001466
2018-03-01,Staten Island,1,LCL/LTD,S74,Peak,3288,4816,0.682724252
2018-03-01,Staten Island,1,LCL/LTD,S76,Off-Peak,7317,9591,0.762902721
2018-03-01,Staten Island,1,LCL/LTD,S76,Peak,3150,4738,0.664837484
2018-03-01,Staten Island,1,LCL/LTD,S78,Off-Peak,13141,16324,0.805011027
2018-03-01,Staten Island,1,LCL/LTD,S78,Peak,4817,7359,0.654572632
2018-03-01,Staten Island,1,LCL/LTD,S81,Off-Peak,0,0,
2018-03-01,Staten Island,1,LCL/LTD,S81,Peak,472,629,0.750397456
2018-03-01,Staten Island,1,LCL/LTD,S84,Off-Peak,49,78,0.628205128
2018-03-01,Staten Island,1,LCL/LTD,S84,Peak,278,376,0.739361702
2018-03-01,Staten Island,1,LCL/LTD,S86,Peak,163,203,0.802955665
2018-03-01,Staten Island,1,LCL/LTD,S89,Off-Peak,488,515,0.947572816
2018-03-01,Staten Island,1,LCL/LTD,S89,Peak,1339,1663,0.805171377
2018-03-01,Staten Island,1,LCL/LTD,S90,Off-Peak,486,591,0.822335025
2018-03-01,Staten Island,1,LCL/LTD,S90,Peak,801,1071,0.74789916
2018-03-01,Staten Island,1,LCL/LTD,S91,Off-Peak,410,470,0.872340426
2018-03-01,Staten Island,1,LCL/LTD,S91,Peak,1376,1806,0.761904762
2018-03-01,Staten Island,1,LCL/LTD,S92,Off-Peak,174,202,0.861386139
2018-03-01,Staten Island,1,LCL/LTD,S92,Peak,866,1185,0.730801688
2018-03-01,Staten Island,1,LCL/LTD,S93,Off-Peak,3809,4362,0.873223292
2018-03-01,Staten Island,1,LCL/LTD,S93,Peak,2441,3393,0.71942234
2018-03-01,Staten Island,1,LCL/LTD,S94,Off-Peak,276,368,0.75
2018-03-01,Staten Island,1,LCL/LTD,S94,Peak,668,1026,0.651072125
2018-03-01,Staten Island,1,LCL/LTD,S96,Off-Peak,1213,1496,0.810828877
2018-03-01,Staten Island,1,LCL/LTD,S96,Peak,1300,2044,0.636007828
2018-03-01,Staten Island,1,LCL/LTD,S98,Off-Peak,881,1014,0.868836292
2018-03-01,Staten Island,1,LCL/LTD,S98,Peak,1080,1769,0.610514415
2018-03-01,Staten Island,2,LCL/LTD,S40,Off-Peak,1975,2396,0.824290484
2018-03-01,Staten Island,2,LCL/LTD,S40,Peak,630,877,0.718358039
2018-03-01,Staten Island,2,LCL/LTD,S44,Off-Peak,2961,3830,0.77310705
2018-03-01,Staten Island,2,LCL/LTD,S44,Peak,1120,1495,0.74916388
2018-03-01,Staten Island,2,LCL/LTD,S46,Off-Peak,3109,4108,0.756815969
2018-03-01,Staten Island,2,LCL/LTD,S46,Peak,984,1317,0.74715262
2018-03-01,Staten Island,2,LCL/LTD,S48,Off-Peak,3107,3850,0.807012987
2018-03-01,Staten Island,2,LCL/LTD,S48,Peak,1153,1459,0.790267306
2018-03-01,Staten Island,2,LCL/LTD,S51,Off-Peak,2729,3137,0.869939433
2018-03-01,Staten Island,2,LCL/LTD,S51,Peak,878,1018,0.862475442
2018-03-01,Staten Island,2,LCL/LTD,S52,Off-Peak,1773,2230,0.795067265
2018-03-01,Staten Island,2,LCL/LTD,S52,Peak,737,915,0.805464481
2018-03-01,Staten Island,2,LCL/LTD,S53,Off-Peak,4800,5686,0.844178684
2018-03-01,Staten Island,2,LCL/LTD,S53,Peak,1868,2286,0.817147857
2018-03-01,Staten Island,2,LCL/LTD,S57,Off-Peak,2049,2337,0.876765083
2018-03-01,Staten Island,2,LCL/LTD,S57,Peak,1005,1112,0.903776978
2018-03-01,Staten Island,2,LCL/LTD,S59,Off-Peak,2352,2655,0.885875706
2018-03-01,Staten Island,2,LCL/LTD,S59,Peak,1015,1127,0.900621118
2018-03-01,Staten Island,2,LCL/LTD,S61,Off-Peak,2580,3045,0.84729064
2018-03-01,Staten Island,2,LCL/LTD,S61,Peak,1040,1312,0.792682927
2018-03-01,Staten Island,2,LCL/LTD,S62,Off-Peak,2795,3288,0.850060827
2018-03-01,Staten Island,2,LCL/LTD,S62,Peak,855,1128,0.757978723
2018-03-01,Staten Island,2,LCL/LTD,S74,Off-Peak,3330,4225,0.78816568
2018-03-01,Staten Island,2,LCL/LTD,S74,Peak,1082,1465,0.738566553
2018-03-01,Staten Island,2,LCL/LTD,S76,Off-Peak,1742,2133,0.816690108
2018-03-01,Staten Island,2,LCL/LTD,S76,Peak,743,918,0.809368192
2018-03-01,Staten Island,2,LCL/LTD,S78,Off-Peak,4348,5571,0.780470293
2018-03-01,Staten Island,2,LCL/LTD,S78,Peak,1426,1869,0.762974853
2018-03-01,Staten Island,1,SBS,S79+,Off-Peak,8780,10403,0.843987311
2018-03-01,Staten Island,1,SBS,S79+,Peak,4731,6374,0.742234076
2018-03-01,Staten Island,2,SBS,S79+,Off-Peak,3265,3699,0.882670992
2018-03-01,Staten Island,2,SBS,S79+,Peak,1499,1647,0.910139648
2018-03-01,Systemwide,1,Systemwide,Systemwide,Systemwide,3430302,4498041,0.762621328
2018-03-01,Systemwide,2,Systemwide,Systemwide,Systemwide,1035618,1292475,0.801267336
2018-04-01,Bronx,1,EXP,BXM1,Off-Peak,2682,2983,0.899094871
2018-04-01,Bronx,1,EXP,BXM1,Peak,1627,2103,0.773656681
2018-04-01,Bronx,1,EXP,BXM10,Off-Peak,1595,1773,0.899605189
2018-04-01,Bronx,1,EXP,BXM10,Peak,1026,1378,0.744557329
2018-04-01,Bronx,1,EXP,BXM11,Off-Peak,1605,1864,0.861051502
2018-04-01,Bronx,1,EXP,BXM11,Peak,1006,1384,0.726878613
2018-04-01,Bronx,1,EXP,BXM18,Off-Peak,115,124,0.927419355
2018-04-01,Bronx,1,EXP,BXM18,Peak,407,472,0.862288136
2018-04-01,Bronx,1,EXP,BXM2,Off-Peak,2163,2432,0.889391447
2018-04-01,Bronx,1,EXP,BXM2,Peak,881,1134,0.776895944
2018-04-01,Bronx,1,EXP,BXM3,Off-Peak,1545,1756,0.879840547
2018-04-01,Bronx,1,EXP,BXM3,Peak,761,970,0.784536082
2018-04-01,Bronx,1,EXP,BXM4,Off-Peak,1069,1223,0.874080131
2018-04-01,Bronx,1,EXP,BXM4,Peak,490,668,0.733532934
2018-04-01,Bronx,1,EXP,BXM6,Off-Peak,590,699,0.844062947
2018-04-01,Bronx,1,EXP,BXM6,Peak,372,514,0.723735409
2018-04-01,Bronx,1,EXP,BXM7,Off-Peak,4227,4636,0.911777394
2018-04-01,Bronx,1,EXP,BXM7,Peak,2040,2664,0.765765766
2018-04-01,Bronx,1,EXP,BXM8,Off-Peak,1481,1677,0.883124627
2018-04-01,Bronx,1,EXP,BXM8,Peak,1265,1679,0.753424658
2018-04-01,Bronx,1,EXP,BXM9,Off-Peak,1735,1942,0.893408857
2018-04-01,Bronx,1,EXP,BXM9,Peak,1281,1633,0.784445805
2018-04-01,Bronx,2,EXP,BXM1,Off-Peak,590,679,0.86892489
2018-04-01,Bronx,2,EXP,BXM1,Peak,254,280,0.907142857
2018-04-01,Bronx,2,EXP,BXM10,Off-Peak,434,463,0.937365011
2018-04-01,Bronx,2,EXP,BXM10,Peak,155,173,0.895953757
2018-04-01,Bronx,2,EXP,BXM11,Off-Peak,439,498,0.881526104
2018-04-01,Bronx,2,EXP,BXM11,Peak,139,165,0.842424242
2018-04-01,Bronx,2,EXP,BXM2,Off-Peak,499,565,0.883185841
2018-04-01,Bronx,2,EXP,BXM2,Peak,197,221,0.891402715
2018-04-01,Bronx,2,EXP,BXM3,Off-Peak,439,485,0.905154639
2018-04-01,Bronx,2,EXP,BXM3,Peak,166,189,0.878306878
2018-04-01,Bronx,2,EXP,BXM4,Off-Peak,333,385,0.864935065
2018-04-01,Bronx,2,EXP,BXM4,Peak,125,142,0.88028169
2018-04-01,Bronx,2,EXP,BXM6,Off-Peak,244,262,0.93129771
2018-04-01,Bronx,2,EXP,BXM6,Peak,79,84,0.94047619
2018-04-01,Bronx,2,EXP,BXM7,Off-Peak,1264,1371,0.921954778
2018-04-01,Bronx,2,EXP,BXM7,Peak,550,625,0.88
2018-04-01,Bronx,2,EXP,BXM8,Off-Peak,381,419,0.909307876
2018-04-01,Bronx,2,EXP,BXM8,Peak,122,147,0.829931973
2018-04-01,Bronx,2,EXP,BXM9,Off-Peak,400,432,0.925925926
2018-04-01,Bronx,2,EXP,BXM9,Peak,160,185,0.864864865
2018-04-01,Bronx,1,LCL/LTD,BX1,Off-Peak,17595,21509,0.818029662
2018-04-01,Bronx,1,LCL/LTD,BX1,Peak,7962,11207,0.710448827
2018-04-01,Bronx,1,LCL/LTD,BX10,Off-Peak,12949,15073,0.859085783
2018-04-01,Bronx,1,LCL/LTD,BX10,Peak,5532,7564,0.731359069
2018-04-01,Bronx,1,LCL/LTD,BX11,Off-Peak,9988,12483,0.800128174
2018-04-01,Bronx,1,LCL/LTD,BX11,Peak,5297,7700,0.687922078
2018-04-01,Bronx,1,LCL/LTD,BX12,Off-Peak,13494,15579,0.866165993
2018-04-01,Bronx,1,LCL/LTD,BX12,Peak,4208,5877,0.716011571
2018-04-01,Bronx,1,LCL/LTD,BX13,Off-Peak,8667,10285,0.84268352
2018-04-01,Bronx,1,LCL/LTD,BX13,Peak,4210,5680,0.741197183
2018-04-01,Bronx,1,LCL/LTD,BX15,Off-Peak,22757,31228,0.728737031
2018-04-01,Bronx,1,LCL/LTD,BX15,Peak,8081,13138,0.61508601
2018-04-01,Bronx,1,LCL/LTD,BX16,Off-Peak,10740,12258,0.876162506
2018-04-01,Bronx,1,LCL/LTD,BX16,Peak,6003,7909,0.759008724
2018-04-01,Bronx,1,LCL/LTD,BX17,Off-Peak,10198,12935,0.788403556
2018-04-01,Bronx,1,LCL/LTD,BX17,Peak,5351,7693,0.695567399
2018-04-01,Bronx,1,LCL/LTD,BX18,Off-Peak,1503,1915,0.784856397
2018-04-01,Bronx,1,LCL/LTD,BX18,Peak,886,1387,0.638788753
2018-04-01,Bronx,1,LCL/LTD,BX19,Off-Peak,23026,28662,0.803363338
2018-04-01,Bronx,1,LCL/LTD,BX19,Peak,8815,12570,0.701272872
2018-04-01,Bronx,1,LCL/LTD,BX2,Off-Peak,13209,16070,0.821966397
2018-04-01,Bronx,1,LCL/LTD,BX2,Peak,6117,8460,0.723049645
2018-04-01,Bronx,1,LCL/LTD,BX20,Off-Peak,250,278,0.899280576
2018-04-01,Bronx,1,LCL/LTD,BX20,Peak,823,1165,0.706437768
2018-04-01,Bronx,1,LCL/LTD,BX21,Off-Peak,17260,22229,0.776463179
2018-04-01,Bronx,1,LCL/LTD,BX21,Peak,6896,10515,0.655825012
2018-04-01,Bronx,1,LCL/LTD,BX22,Off-Peak,17242,20091,0.858195212
2018-04-01,Bronx,1,LCL/LTD,BX22,Peak,8336,11379,0.732577555
2018-04-01,Bronx,1,LCL/LTD,BX23,Off-Peak,3650,3862,0.945106163
2018-04-01,Bronx,1,LCL/LTD,BX23,Peak,2946,3514,0.838360842
2018-04-01,Bronx,1,LCL/LTD,BX24,Off-Peak,1926,2105,0.914964371
2018-04-01,Bronx,1,LCL/LTD,BX24,Peak,604,745,0.810738255
2018-04-01,Bronx,1,LCL/LTD,BX26,Off-Peak,9824,11514,0.853222164
2018-04-01,Bronx,1,LCL/LTD,BX26,Peak,5204,7080,0.735028249
2018-04-01,Bronx,1,LCL/LTD,BX27,Off-Peak,8355,9583,0.871856412
2018-04-01,Bronx,1,LCL/LTD,BX27,Peak,5133,6818,0.752860076
2018-04-01,Bronx,1,LCL/LTD,BX28,Off-Peak,9035,10699,0.844471446
2018-04-01,Bronx,1,LCL/LTD,BX28,Peak,3106,4463,0.695944432
2018-04-01,Bronx,1,LCL/LTD,BX29,Off-Peak,2484,2655,0.93559322
2018-04-01,Bronx,1,LCL/LTD,BX29,Peak,1305,1487,0.877605918
2018-04-01,Bronx,1,LCL/LTD,BX3,Off-Peak,11222,14145,0.793354542
2018-04-01,Bronx,1,LCL/LTD,BX3,Peak,4801,7135,0.672880168
2018-04-01,Bronx,1,LCL/LTD,BX30,Off-Peak,10411,13285,0.783665788
2018-04-01,Bronx,1,LCL/LTD,BX30,Peak,6113,8828,0.692455822
2018-04-01,Bronx,1,LCL/LTD,BX31,Off-Peak,7415,9214,0.804753636
2018-04-01,Bronx,1,LCL/LTD,BX31,Peak,3223,4650,0.69311828
2018-04-01,Bronx,1,LCL/LTD,BX32,Off-Peak,5600,7106,0.788066423
2018-04-01,Bronx,1,LCL/LTD,BX32,Peak,2590,3795,0.682476943
2018-04-01,Bronx,1,LCL/LTD,BX33,Off-Peak,4476,5236,0.854851031
2018-04-01,Bronx,1,LCL/LTD,BX33,Peak,1974,2662,0.741547708
2018-04-01,Bronx,1,LCL/LTD,BX34,Off-Peak,6127,6826,0.897597422
2018-04-01,Bronx,1,LCL/LTD,BX34,Peak,2441,3179,0.767851526
2018-04-01,Bronx,1,LCL/LTD,BX35,Off-Peak,20221,24722,0.817935442
2018-04-01,Bronx,1,LCL/LTD,BX35,Peak,8516,12116,0.702872235
2018-04-01,Bronx,1,LCL/LTD,BX36,Off-Peak,27763,36498,0.760671818
2018-04-01,Bronx,1,LCL/LTD,BX36,Peak,12654,20141,0.628270692
2018-04-01,Bronx,1,LCL/LTD,BX38,Off-Peak,5625,6713,0.837926411
2018-04-01,Bronx,1,LCL/LTD,BX38,Peak,2949,4078,0.723148602
2018-04-01,Bronx,1,LCL/LTD,BX39,Off-Peak,13686,17790,0.7693086
2018-04-01,Bronx,1,LCL/LTD,BX39,Peak,6551,9611,0.681614816
2018-04-01,Bronx,1,LCL/LTD,BX4,Off-Peak,4938,6159,0.801753531
2018-04-01,Bronx,1,LCL/LTD,BX4,Peak,2024,2858,0.708187544
2018-04-01,Bronx,1,LCL/LTD,BX40,Off-Peak,11030,12847,0.858566202
2018-04-01,Bronx,1,LCL/LTD,BX40,Peak,3770,5020,0.750996016
2018-04-01,Bronx,1,LCL/LTD,BX41,Off-Peak,10895,13173,0.827070523
2018-04-01,Bronx,1,LCL/LTD,BX41,Peak,3295,4678,0.704360838
2018-04-01,Bronx,1,LCL/LTD,BX42,Off-Peak,11201,13784,0.812608822
2018-04-01,Bronx,1,LCL/LTD,BX42,Peak,4535,5921,0.765917919
2018-04-01,Bronx,1,LCL/LTD,BX46,Off-Peak,856,918,0.932461874
2018-04-01,Bronx,1,LCL/LTD,BX46,Peak,337,372,0.905913978
2018-04-01,Bronx,1,LCL/LTD,BX4A,Off-Peak,4151,5298,0.783503209
2018-04-01,Bronx,1,LCL/LTD,BX4A,Peak,2156,3041,0.70897731
2018-04-01,Bronx,1,LCL/LTD,BX5,Off-Peak,10945,12631,0.866518882
2018-04-01,Bronx,1,LCL/LTD,BX5,Peak,5182,7129,0.726890167
2018-04-01,Bronx,1,LCL/LTD,BX6,Off-Peak,15326,18084,0.847489493
2018-04-01,Bronx,1,LCL/LTD,BX6,Peak,5317,7083,0.75067062
2018-04-01,Bronx,1,LCL/LTD,BX7,Off-Peak,15620,18006,0.867488615
2018-04-01,Bronx,1,LCL/LTD,BX7,Peak,6981,8821,0.79140687
2018-04-01,Bronx,1,LCL/LTD,BX8,Off-Peak,12232,14853,0.823537333
2018-04-01,Bronx,1,LCL/LTD,BX8,Peak,6486,9182,0.706382052
2018-04-01,Bronx,1,LCL/LTD,BX9,Off-Peak,17155,20114,0.852888535
2018-04-01,Bronx,1,LCL/LTD,BX9,Peak,7844,10496,0.747332317
2018-04-01,Bronx,2,LCL/LTD,BX1,Off-Peak,4260,5554,0.767014764
2018-04-01,Bronx,2,LCL/LTD,BX1,Peak,1781,2441,0.729619009
2018-04-01,Bronx,2,LCL/LTD,BX10,Off-Peak,3213,3904,0.823002049
2018-04-01,Bronx,2,LCL/LTD,BX10,Peak,1255,1451,0.864920744
2018-04-01,Bronx,2,LCL/LTD,BX11,Off-Peak,2900,3755,0.772303595
2018-04-01,Bronx,2,LCL/LTD,BX11,Peak,1177,1592,0.739321608
2018-04-01,Bronx,2,LCL/LTD,BX12,Off-Peak,5053,5905,0.855715495
2018-04-01,Bronx,2,LCL/LTD,BX12,Peak,1706,1956,0.872188139
2018-04-01,Bronx,2,LCL/LTD,BX13,Off-Peak,2936,3354,0.875372689
2018-04-01,Bronx,2,LCL/LTD,BX13,Peak,1228,1475,0.832542373
2018-04-01,Bronx,2,LCL/LTD,BX15,Off-Peak,8617,11212,0.768551552
2018-04-01,Bronx,2,LCL/LTD,BX15,Peak,3195,4189,0.762711864
2018-04-01,Bronx,2,LCL/LTD,BX16,Off-Peak,2948,3305,0.891981846
2018-04-01,Bronx,2,LCL/LTD,BX16,Peak,1286,1369,0.939371804
2018-04-01,Bronx,2,LCL/LTD,BX17,Off-Peak,3310,4146,0.798359865
2018-04-01,Bronx,2,LCL/LTD,BX17,Peak,1341,1707,0.785588752
2018-04-01,Bronx,2,LCL/LTD,BX18,Off-Peak,427,514,0.8307393
2018-04-01,Bronx,2,LCL/LTD,BX18,Peak,152,184,0.826086957
2018-04-01,Bronx,2,LCL/LTD,BX19,Off-Peak,9107,11401,0.79878958
2018-04-01,Bronx,2,LCL/LTD,BX19,Peak,3449,4476,0.770554066
2018-04-01,Bronx,2,LCL/LTD,BX2,Off-Peak,3012,3953,0.761952947
2018-04-01,Bronx,2,LCL/LTD,BX2,Peak,1393,1847,0.754195994
2018-04-01,Bronx,2,LCL/LTD,BX21,Off-Peak,5648,6940,0.813832853
2018-04-01,Bronx,2,LCL/LTD,BX21,Peak,2012,2493,0.807059767
2018-04-01,Bronx,2,LCL/LTD,BX22,Off-Peak,5024,5953,0.84394423
2018-04-01,Bronx,2,LCL/LTD,BX22,Peak,1597,2007,0.795714998
2018-04-01,Bronx,2,LCL/LTD,BX23,Off-Peak,1130,1198,0.943238731
2018-04-01,Bronx,2,LCL/LTD,BX23,Peak,456,493,0.92494929
2018-04-01,Bronx,2,LCL/LTD,BX24,Off-Peak,851,889,0.957255343
2018-04-01,Bronx,2,LCL/LTD,BX24,Peak,305,318,0.959119497
2018-04-01,Bronx,2,LCL/LTD,BX26,Off-Peak,3437,3875,0.886967742
2018-04-01,Bronx,2,LCL/LTD,BX26,Peak,1544,1702,0.907168038
2018-04-01,Bronx,2,LCL/LTD,BX27,Off-Peak,2809,3142,0.89401655
2018-04-01,Bronx,2,LCL/LTD,BX27,Peak,1197,1340,0.893283582
2018-04-01,Bronx,2,LCL/LTD,BX28,Off-Peak,2812,3334,0.843431314
2018-04-01,Bronx,2,LCL/LTD,BX28,Peak,1054,1214,0.868204283
2018-04-01,Bronx,2,LCL/LTD,BX29,Off-Peak,938,1029,0.911564626
2018-04-01,Bronx,2,LCL/LTD,BX29,Peak,333,376,0.885638298
2018-04-01,Bronx,2,LCL/LTD,BX3,Off-Peak,4002,4978,0.803937324
2018-04-01,Bronx,2,LCL/LTD,BX3,Peak,1705,2117,0.805384979
2018-04-01,Bronx,2,LCL/LTD,BX30,Off-Peak,3072,3779,0.812913469
2018-04-01,Bronx,2,LCL/LTD,BX30,Peak,1257,1583,0.794061908
2018-04-01,Bronx,2,LCL/LTD,BX31,Off-Peak,1836,2229,0.823687752
2018-04-01,Bronx,2,LCL/LTD,BX31,Peak,706,884,0.798642534
2018-04-01,Bronx,2,LCL/LTD,BX32,Off-Peak,1184,1590,0.744654088
2018-04-01,Bronx,2,LCL/LTD,BX32,Peak,526,666,0.78978979
2018-04-01,Bronx,2,LCL/LTD,BX33,Off-Peak,1078,1318,0.817905918
2018-04-01,Bronx,2,LCL/LTD,BX33,Peak,481,586,0.820819113
2018-04-01,Bronx,2,LCL/LTD,BX34,Off-Peak,1698,1909,0.889470927
2018-04-01,Bronx,2,LCL/LTD,BX34,Peak,789,859,0.918509895
2018-04-01,Bronx,2,LCL/LTD,BX35,Off-Peak,6362,7634,0.833376998
2018-04-01,Bronx,2,LCL/LTD,BX35,Peak,2325,2952,0.787601626
2018-04-01,Bronx,2,LCL/LTD,BX36,Off-Peak,9150,12208,0.749508519
2018-04-01,Bronx,2,LCL/LTD,BX36,Peak,3937,5043,0.7806861
2018-04-01,Bronx,2,LCL/LTD,BX38,Off-Peak,1914,2200,0.87
2018-04-01,Bronx,2,LCL/LTD,BX38,Peak,721,845,0.853254438
2018-04-01,Bronx,2,LCL/LTD,BX39,Off-Peak,5262,6735,0.781291759
2018-04-01,Bronx,2,LCL/LTD,BX39,Peak,2156,2630,0.819771863
2018-04-01,Bronx,2,LCL/LTD,BX4,Off-Peak,2180,2574,0.846930847
2018-04-01,Bronx,2,LCL/LTD,BX4,Peak,813,958,0.848643006
2018-04-01,Bronx,2,LCL/LTD,BX40,Off-Peak,3536,4184,0.845124283
2018-04-01,Bronx,2,LCL/LTD,BX40,Peak,1154,1373,0.840495266
2018-04-01,Bronx,2,LCL/LTD,BX41,Off-Peak,4503,5212,0.863967767
